"HCPCS Code","Modifier","Short Description","Mac Locality","Non-Facility Price","Facility Price","Non-Facility Limiting Charge","Facility Limiting Charge","GPCI Work","GPCI PE","GPCI MP","Proc Stat","Work RVU","NA Flag for Trans Non-FAC PE RVU","Transitioned Non-FAC PE RVU","NA Flag for Fully IMP Non-FAC PE RVU","Fully Implemented Non-FAC PE RVU","NA Flag for Trans facility PE RVU","Transitioned Facility PE RVU","NA Flag for Fully IMP FAC PE RVU","Fully Implemented Facility PE RVU","MP RVU","Transitioned Non-FAC Total","Transitioned Facility Total","Fully Implemented Non-Fac Total","Fully Implemented Facility Total","PCTC","Global","Pre Op","Intra Op","Post Op","Mult Surg","Bilt Surg","Asst Surg","Co Surg","Team Surg","Phys Supv","Endobase","Conv Fact","Not Used for Medicare","Diag Imaging Family Ind","Opps Non-Facility Payment Amount","Opps Facility Payment Amount","Non-Fac PE Used For Opps PMT AMT","Facility PE Used For Opps PMT AMT","Malpractice Used For Opps PMT AMT"
"95977","  ","Alys cplx cn npgt prgrmg","0920220","$51.13","$50.15","$55.86","$54.78","1.000","1.007","0.982","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0920250","$51.13","$50.15","$55.86","$54.78","1.000","1.007","0.982","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1011200","$47.59","$46.73","$51.99","$51.06","1.000","0.869","0.575","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1021201","$51.45","$50.47","$56.21","$55.14","1.000","0.997","1.128","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1021299","$49.61","$48.75","$54.20","$53.25","1.000","0.883","1.125","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1031235","$47.92","$47.04","$52.35","$51.39","1.000","0.896","0.544","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1120201","$49.09","$48.19","$53.63","$52.65","1.000","0.913","0.817","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1130200","$50.09","$49.12","$54.72","$53.66","1.002","0.984","0.755","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1140216","$49.96","$49.11","$54.58","$53.65","1.000","0.862","1.333","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1150200","$48.80","$47.89","$53.31","$52.32","1.000","0.926","0.665","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1210201","$51.07","$50.10","$55.80","$54.73","1.009","0.992","0.949","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1220201","$56.52","$55.35","$61.75","$60.47","1.057","1.192","1.168","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1230201","$53.98","$52.92","$58.97","$57.82","1.020","1.078","1.309","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1230299","$51.63","$50.63","$56.41","$55.32","1.012","1.016","0.973","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1240201","$55.98","$54.83","$61.16","$59.90","1.064","1.172","1.032","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1240299","$54.34","$53.26","$59.37","$58.18","1.042","1.106","1.069","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1250201","$53.27","$52.24","$58.20","$57.07","1.024","1.053","1.177","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1250299","$49.66","$48.75","$54.26","$53.26","1.000","0.927","0.925","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1310200","$53.92","$52.85","$58.90","$57.73","1.022","1.091","1.207","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1320201","$57.96","$56.81","$63.32","$62.07","1.065","1.166","1.656","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1320202","$59.34","$58.16","$64.83","$63.54","1.065","1.200","1.911","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1320203","$55.12","$54.04","$60.22","$59.04","1.046","1.106","1.269","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1328299","$49.39","$48.45","$53.95","$52.93","1.000","0.949","0.732","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1329204","$57.79","$56.61","$63.13","$61.85","1.065","1.195","1.462","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1411203","$50.15","$49.15","$54.79","$53.70","1.000","1.012","0.656","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1411299","$48.54","$47.64","$53.03","$52.05","1.000","0.913","0.650","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1421201","$55.23","$54.05","$60.34","$59.05","1.042","1.197","0.894","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1421299","$51.93","$50.89","$56.74","$55.60","1.017","1.061","0.796","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1431240","$51.29","$50.28","$56.04","$54.93","1.000","1.034","0.898","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1441201","$52.01","$50.99","$56.82","$55.70","1.025","1.039","0.849","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1451250","$49.39","$48.41","$53.96","$52.89","1.000","0.993","0.518","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1510200","$48.82","$47.96","$53.34","$52.40","1.000","0.877","0.913","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1520200","$49.76","$48.87","$54.36","$53.39","1.000","0.911","1.033","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.7442","","99","NA","NA","0.00","0.00","0.00"
