"HCPCS Code","Modifier","Short Description","Mac Locality","Non-Facility Price","Facility Price","Non-Facility Limiting Charge","Facility Limiting Charge","GPCI Work","GPCI PE","GPCI MP","Proc Stat","Work RVU","NA Flag for Trans Non-FAC PE RVU","Transitioned Non-FAC PE RVU","NA Flag for Fully IMP Non-FAC PE RVU","Fully Implemented Non-FAC PE RVU","NA Flag for Trans facility PE RVU","Transitioned Facility PE RVU","NA Flag for Fully IMP FAC PE RVU","Fully Implemented Facility PE RVU","MP RVU","Transitioned Non-FAC Total","Transitioned Facility Total","Fully Implemented Non-Fac Total","Fully Implemented Facility Total","PCTC","Global","Pre Op","Intra Op","Post Op","Mult Surg","Bilt Surg","Asst Surg","Co Surg","Team Surg","Phys Supv","Endobase","Conv Fact","Not Used for Medicare","Diag Imaging Family Ind","Opps Non-Facility Payment Amount","Opps Facility Payment Amount","Non-Fac PE Used For Opps PMT AMT","Facility PE Used For Opps PMT AMT","Malpractice Used For Opps PMT AMT"
"95970","  ","Alys npgt w/o prgrmg","0540200","$17.48","$17.18","$19.10","$18.76","1.000","0.913","0.269","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0610212","$19.55","$19.24","$21.36","$21.02","1.000","0.930","1.723","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0610215","$20.10","$19.74","$21.95","$21.56","1.007","1.055","1.530","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0610216","$20.55","$20.20","$22.46","$22.07","1.009","1.033","1.945","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0610299","$18.85","$18.54","$20.60","$20.26","1.000","0.912","1.282","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0620200","$18.17","$17.83","$19.85","$19.48","1.000","1.019","0.326","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0630200","$17.76","$17.44","$19.40","$19.05","1.000","0.950","0.314","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0710213","$17.44","$17.15","$19.05","$18.74","1.000","0.853","0.492","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0720201","$19.04","$18.73","$20.80","$20.46","1.000","0.931","1.342","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0720299","$18.46","$18.16","$20.17","$19.84","1.000","0.876","1.144","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0730200","$17.72","$17.43","$19.35","$19.04","1.000","0.847","0.720","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0810200","$17.75","$17.44","$19.39","$19.06","1.000","0.911","0.475","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0820201","$19.84","$19.50","$21.67","$21.31","1.000","0.992","1.670","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0820299","$18.57","$18.26","$20.28","$19.95","1.000","0.911","1.076","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0910203","$20.08","$19.74","$21.93","$21.56","1.000","0.999","1.815","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0910204","$21.24","$20.89","$23.21","$22.83","1.000","1.025","2.564","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0910299","$19.24","$18.92","$21.02","$20.67","1.000","0.940","1.451","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0920220","$19.00","$18.66","$20.76","$20.39","1.000","1.008","0.984","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0920250","$19.00","$18.66","$20.76","$20.39","1.000","1.008","0.984","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1011200","$17.93","$17.63","$19.59","$19.27","1.000","0.878","0.748","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1021201","$18.99","$18.65","$20.74","$20.37","1.000","0.998","1.016","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1021299","$18.31","$18.01","$20.01","$19.68","1.000","0.881","1.015","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1031235","$17.71","$17.41","$19.35","$19.02","1.000","0.894","0.518","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1120201","$18.12","$17.81","$19.79","$19.46","1.000","0.908","0.756","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1130200","$18.68","$18.35","$20.41","$20.05","1.000","0.990","0.826","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1140216","$18.53","$18.24","$20.24","$19.93","1.000","0.860","1.266","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1150200","$18.21","$17.89","$19.89","$19.55","1.000","0.927","0.742","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1210201","$19.02","$18.67","$20.78","$20.40","1.007","1.007","0.938","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1220201","$21.19","$20.78","$23.15","$22.70","1.056","1.214","1.231","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1230201","$20.18","$19.82","$22.05","$21.65","1.024","1.087","1.311","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1230299","$19.29","$18.94","$21.08","$20.70","1.011","1.027","1.022","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1240201","$20.71","$20.31","$22.62","$22.18","1.056","1.186","0.996","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1240299","$20.17","$19.79","$22.04","$21.62","1.039","1.124","1.014","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1250201","$19.90","$19.53","$21.74","$21.34","1.023","1.068","1.188","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1250299","$18.46","$18.15","$20.17","$19.83","1.000","0.933","0.906","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1310200","$20.02","$19.64","$21.87","$21.46","1.030","1.102","1.070","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1320201","$21.90","$21.50","$23.93","$23.49","1.061","1.184","1.843","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1320202","$22.63","$22.22","$24.73","$24.28","1.056","1.212","2.307","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1320203","$20.63","$20.26","$22.54","$22.13","1.036","1.105","1.458","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1328299","$18.35","$18.03","$20.05","$19.70","1.000","0.952","0.742","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1329204","$22.36","$21.95","$24.43","$23.98","1.061","1.212","2.061","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1411203","$18.54","$18.20","$20.25","$19.88","1.000","1.005","0.654","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1411299","$17.96","$17.65","$19.62","$19.28","1.000","0.905","0.651","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1421201","$20.48","$20.08","$22.38","$21.93","1.045","1.200","0.868","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1421299","$19.34","$18.98","$21.13","$20.74","1.022","1.061","0.819","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1431240","$19.06","$18.71","$20.82","$20.44","1.000","1.036","0.907","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1441201","$19.39","$19.03","$21.18","$20.79","1.023","1.044","0.915","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1451250","$18.34","$18.00","$20.04","$19.67","1.000","0.997","0.543","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1510200","$18.07","$17.77","$19.74","$19.42","1.000","0.873","0.870","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1520200","$18.56","$18.25","$20.27","$19.93","1.000","0.912","1.063","A","0.35","","0.17","","0.17","","0.16","","0.16","0.04","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0000000","$39.99","$38.97","$43.69","$42.58","1.000","1.000","1.000","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111205","$45.53","$44.13","$49.74","$48.22","1.082","1.374","0.452","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111206","$45.53","$44.13","$49.74","$48.22","1.082","1.374","0.452","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111207","$45.53","$44.13","$49.74","$48.22","1.082","1.374","0.452","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111209","$46.29","$44.86","$50.58","$49.01","1.098","1.409","0.417","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111251","$43.51","$42.22","$47.53","$46.13","1.051","1.265","0.513","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111252","$45.61","$44.22","$49.83","$48.31","1.082","1.374","0.487","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111253","$43.44","$42.16","$47.46","$46.06","1.051","1.265","0.487","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111254","$40.95","$39.85","$44.73","$43.54","1.027","1.079","0.694","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111255","$40.53","$39.43","$44.27","$43.08","1.021","1.079","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111256","$40.53","$39.43","$44.27","$43.08","1.021","1.079","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111257","$40.53","$39.43","$44.27","$43.08","1.021","1.079","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111258","$40.53","$39.43","$44.27","$43.08","1.021","1.079","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111259","$40.53","$39.43","$44.27","$43.08","1.021","1.079","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111260","$40.53","$39.43","$44.27","$43.08","1.021","1.079","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111261","$40.53","$39.43","$44.27","$43.08","1.021","1.079","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111262","$41.34","$40.25","$45.17","$43.97","1.021","1.079","0.924","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111263","$41.41","$40.27","$45.24","$44.00","1.036","1.119","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111264","$42.14","$40.98","$46.04","$44.77","1.050","1.149","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111265","$46.68","$45.25","$51.00","$49.43","1.098","1.409","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111266","$42.42","$41.19","$46.34","$45.00","1.031","1.207","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111267","$42.52","$41.29","$46.45","$45.11","1.036","1.205","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111268","$40.53","$39.43","$44.27","$43.08","1.021","1.079","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111269","$40.53","$39.43","$44.27","$43.08","1.021","1.079","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111270","$40.53","$39.43","$44.27","$43.08","1.021","1.079","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0111275","$40.53","$39.43","$44.27","$43.08","1.021","1.079","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0118217","$42.25","$41.05","$46.16","$44.84","1.027","1.181","0.689","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0118218","$42.83","$41.62","$46.79","$45.47","1.045","1.185","0.724","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0118226","$42.83","$41.62","$46.79","$45.47","1.045","1.185","0.724","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0118271","$40.56","$39.47","$44.32","$43.12","1.021","1.079","0.595","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0118272","$42.09","$40.89","$45.98","$44.67","1.032","1.176","0.596","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
"95976","  ","Alys smpl cn npgt prgrmg","0118273","$40.94","$39.81","$44.72","$43.49","1.021","1.111","0.579","A","0.73","","0.38","","0.38","","0.35","","0.35","0.07","1.18","1.15","1.18","1.15","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.8872","","99","NA","NA","0.00","0.00","0.00"
