"HCPCS Code","Modifier","Short Description","Mac Locality","Non-Facility Price","Facility Price","Non-Facility Limiting Charge","Facility Limiting Charge","GPCI Work","GPCI PE","GPCI MP","Proc Stat","Work RVU","NA Flag for Trans Non-FAC PE RVU","Transitioned Non-FAC PE RVU","NA Flag for Fully IMP Non-FAC PE RVU","Fully Implemented Non-FAC PE RVU","NA Flag for Trans facility PE RVU","Transitioned Facility PE RVU","NA Flag for Fully IMP FAC PE RVU","Fully Implemented Facility PE RVU","MP RVU","Transitioned Non-FAC Total","Transitioned Facility Total","Fully Implemented Non-Fac Total","Fully Implemented Facility Total","PCTC","Global","Pre Op","Intra Op","Post Op","Mult Surg","Bilt Surg","Asst Surg","Co Surg","Team Surg","Phys Supv","Endobase","Conv Fact","Not Used for Medicare","Diag Imaging Family Ind","Opps Non-Facility Payment Amount","Opps Facility Payment Amount","Non-Fac PE Used For Opps PMT AMT","Facility PE Used For Opps PMT AMT","Malpractice Used For Opps PMT AMT"
"95970","  ","Alys npgt w/o prgrmg","0111260","$18.39","$18.03","$20.09","$19.70","1.014","1.093","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0111261","$18.39","$18.03","$20.09","$19.70","1.014","1.093","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0111262","$18.71","$18.36","$20.44","$20.05","1.014","1.093","0.892","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0111263","$18.98","$18.61","$20.74","$20.33","1.034","1.156","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0111264","$19.04","$18.67","$20.81","$20.39","1.035","1.165","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0111265","$21.35","$20.89","$23.33","$22.82","1.100","1.435","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0111266","$19.10","$18.71","$20.86","$20.44","1.017","1.209","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0111267","$19.34","$18.95","$21.13","$20.70","1.027","1.232","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0111268","$18.39","$18.03","$20.09","$19.70","1.014","1.093","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0111269","$18.39","$18.03","$20.09","$19.70","1.014","1.093","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0111270","$18.39","$18.03","$20.09","$19.70","1.014","1.093","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0111275","$18.39","$18.03","$20.09","$19.70","1.014","1.093","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0118217","$19.14","$18.75","$20.91","$20.49","1.026","1.183","0.651","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0118218","$19.42","$19.03","$21.21","$20.79","1.042","1.194","0.690","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0118271","$18.40","$18.04","$20.10","$19.71","1.014","1.093","0.570","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0118272","$19.13","$18.74","$20.90","$20.48","1.028","1.191","0.572","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0118273","$18.61","$18.25","$20.34","$19.94","1.014","1.132","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0118274","$18.96","$18.57","$20.71","$20.29","1.022","1.175","0.560","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0121201","$18.56","$18.18","$20.27","$19.87","1.000","1.149","0.561","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0131200","$17.96","$17.64","$19.62","$19.27","1.000","1.000","0.844","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0210201","$23.85","$23.50","$26.06","$25.67","1.500","1.081","0.592","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0220200","$17.06","$16.76","$18.63","$18.31","1.000","0.908","0.461","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0230201","$18.56","$18.20","$20.27","$19.89","1.013","1.103","0.688","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0230299","$17.69","$17.37","$19.32","$18.97","1.000","0.986","0.643","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0240202","$19.74","$19.34","$21.56","$21.13","1.043","1.220","0.853","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0240299","$18.24","$17.90","$19.92","$19.55","1.007","1.040","0.803","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0310200","$17.83","$17.51","$19.48","$19.13","1.000","0.975","0.854","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0320201","$18.09","$17.77","$19.77","$19.41","1.000","1.000","0.978","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0330201","$17.65","$17.32","$19.28","$18.92","1.000","1.000","0.517","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0340202","$17.51","$17.19","$19.13","$18.78","1.000","1.000","0.382","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0350209","$17.66","$17.35","$19.29","$18.96","1.000","0.933","0.930","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0360221","$17.86","$17.54","$19.51","$19.16","1.000","1.000","0.739","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0411201","$18.35","$18.00","$20.04","$19.67","1.008","1.053","0.827","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0421205","$17.75","$17.45","$19.39","$19.07","1.000","0.908","1.172","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0431200","$17.30","$17.01","$18.90","$18.58","1.000","0.891","0.813","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0441209","$18.11","$17.78","$19.78","$19.43","1.014","1.006","0.795","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0441211","$18.16","$17.83","$19.84","$19.48","1.011","1.007","0.877","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0441215","$18.13","$17.81","$19.81","$19.46","1.014","1.000","0.855","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0441218","$18.69","$18.36","$20.42","$20.06","1.014","1.003","1.409","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0441220","$17.50","$17.21","$19.12","$18.80","1.000","0.903","0.947","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0441228","$18.13","$17.81","$19.81","$19.46","1.011","0.998","0.902","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0441231","$18.30","$17.96","$19.99","$19.62","1.000","1.046","0.914","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0441299","$17.73","$17.42","$19.37","$19.04","1.000","0.945","0.934","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0510200","$17.08","$16.79","$18.66","$18.34","1.000","0.913","0.457","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0520200","$17.12","$16.83","$18.70","$18.38","1.000","0.906","0.540","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0530201","$17.83","$17.52","$19.48","$19.14","1.000","0.952","0.994","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0530202","$17.80","$17.50","$19.45","$19.12","1.000","0.948","0.992","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0530299","$17.27","$16.99","$18.87","$18.56","1.000","0.859","0.974","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0540200","$16.96","$16.66","$18.52","$18.20","1.000","0.917","0.304","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0610212","$18.40","$18.10","$20.10","$19.77","1.000","0.918","1.784","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0610215","$19.01","$18.67","$20.77","$20.40","1.007","1.048","1.556","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0610216","$19.32","$18.98","$21.10","$20.74","1.007","1.023","2.018","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0610299","$17.97","$17.68","$19.63","$19.31","1.000","0.912","1.381","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0620200","$17.58","$17.25","$19.21","$18.84","1.000","1.025","0.300","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0630200","$17.21","$16.90","$18.81","$18.47","1.000","0.957","0.331","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0710213","$16.83","$16.55","$18.39","$18.08","1.000","0.860","0.518","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0720201","$17.89","$17.58","$19.54","$19.21","1.000","0.935","1.156","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0720299","$17.40","$17.12","$19.01","$18.70","1.000","0.881","0.982","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0730200","$17.03","$16.75","$18.60","$18.30","1.000","0.852","0.768","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0810200","$17.16","$16.86","$18.75","$18.42","1.000","0.922","0.485","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0820201","$18.76","$18.44","$20.50","$20.15","1.003","0.986","1.718","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0820299","$17.76","$17.47","$19.41","$19.08","1.000","0.911","1.173","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0910203","$18.85","$18.53","$20.59","$20.24","1.000","0.998","1.770","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0910204","$19.73","$19.39","$21.55","$21.19","1.000","1.027","2.500","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0910299","$18.22","$17.91","$19.90","$19.57","1.000","0.940","1.467","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0920220","$18.14","$17.81","$19.82","$19.46","1.000","1.007","0.982","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","0920250","$18.14","$17.81","$19.82","$19.46","1.000","1.007","0.982","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
"95970","  ","Alys npgt w/o prgrmg","1011200","$16.94","$16.66","$18.51","$18.20","1.000","0.869","0.575","A","0.35","","0.18","","0.18","","0.17","","0.17","0.03","0.56","0.55","0.56","0.55","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","32.3465","","99","NA","NA","0.00","0.00","0.00"
