"HCPCS Code","Modifier","Short Description","Mac Locality","Non-Facility Price","Facility Price","Non-Facility Limiting Charge","Facility Limiting Charge","GPCI Work","GPCI PE","GPCI MP","Proc Stat","Work RVU","NA Flag for Trans Non-FAC PE RVU","Transitioned Non-FAC PE RVU","NA Flag for Fully IMP Non-FAC PE RVU","Fully Implemented Non-FAC PE RVU","NA Flag for Trans facility PE RVU","Transitioned Facility PE RVU","NA Flag for Fully IMP FAC PE RVU","Fully Implemented Facility PE RVU","MP RVU","Transitioned Non-FAC Total","Transitioned Facility Total","Fully Implemented Non-Fac Total","Fully Implemented Facility Total","PCTC","Global","Pre Op","Intra Op","Post Op","Mult Surg","Bilt Surg","Asst Surg","Co Surg","Team Surg","Phys Supv","Endobase","Conv Fact","Not Used for Medicare","Diag Imaging Family Ind","Opps Non-Facility Payment Amount","Opps Facility Payment Amount","Non-Fac PE Used For Opps PMT AMT","Facility PE Used For Opps PMT AMT","Malpractice Used For Opps PMT AMT"
"95977","  ","Alys cplx cn npgt prgrmg","0360221","$51.06","$50.06","$55.78","$54.69","1.000","1.000","0.739","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0411201","$52.48","$51.42","$57.33","$56.18","1.008","1.053","0.827","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0421205","$51.00","$50.09","$55.72","$54.73","1.000","0.908","1.172","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0431200","$49.53","$48.64","$54.11","$53.14","1.000","0.891","0.813","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0441209","$51.80","$50.79","$56.59","$55.49","1.014","1.006","0.795","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0441211","$51.99","$50.98","$56.80","$55.70","1.011","1.007","0.877","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0441215","$51.90","$50.90","$56.70","$55.61","1.014","1.000","0.855","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0441218","$53.79","$52.79","$58.77","$57.67","1.014","1.003","1.409","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0441220","$50.17","$49.27","$54.81","$53.83","1.000","0.903","0.947","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0441228","$51.92","$50.93","$56.73","$55.64","1.011","0.998","0.902","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0441231","$52.39","$51.35","$57.24","$56.10","1.000","1.046","0.914","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0441299","$50.81","$49.87","$55.51","$54.48","1.000","0.945","0.934","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0510200","$48.70","$47.79","$53.21","$52.21","1.000","0.913","0.457","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0520200","$48.86","$47.96","$53.38","$52.40","1.000","0.906","0.540","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0530201","$51.13","$50.17","$55.85","$54.82","1.000","0.952","0.994","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0530202","$51.05","$50.11","$55.78","$54.74","1.000","0.948","0.992","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0530299","$49.54","$48.68","$54.12","$53.19","1.000","0.859","0.974","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0540200","$48.26","$47.34","$52.72","$51.72","1.000","0.917","0.304","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0610212","$53.20","$52.28","$58.12","$57.12","1.000","0.918","1.784","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0610215","$54.79","$53.74","$59.86","$58.71","1.007","1.048","1.556","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0610216","$55.92","$54.90","$61.09","$59.97","1.007","1.023","2.018","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0610299","$51.76","$50.85","$56.55","$55.55","1.000","0.912","1.381","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0620200","$50.01","$48.98","$54.63","$53.51","1.000","1.025","0.300","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0630200","$49.00","$48.04","$53.53","$52.49","1.000","0.957","0.331","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0710213","$48.04","$47.18","$52.48","$51.55","1.000","0.860","0.518","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0720201","$51.39","$50.45","$56.14","$55.12","1.000","0.935","1.156","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0720299","$49.93","$49.05","$54.55","$53.58","1.000","0.881","0.982","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0730200","$48.74","$47.89","$53.25","$52.32","1.000","0.852","0.768","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0810200","$48.94","$48.02","$53.47","$52.46","1.000","0.922","0.485","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0820201","$54.19","$53.20","$59.20","$58.12","1.003","0.986","1.718","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0820299","$51.05","$50.14","$55.78","$54.78","1.000","0.911","1.173","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0910203","$54.46","$53.46","$59.50","$58.41","1.000","0.998","1.770","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0910204","$57.36","$56.34","$62.67","$61.55","1.000","1.027","2.500","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0910299","$52.50","$51.57","$57.36","$56.34","1.000","0.940","1.467","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0920220","$51.98","$50.98","$56.79","$55.69","1.000","1.007","0.982","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","0920250","$51.98","$50.98","$56.79","$55.69","1.000","1.007","0.982","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1011200","$48.38","$47.51","$52.85","$51.90","1.000","0.869","0.575","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1021201","$52.31","$51.31","$57.14","$56.06","1.000","0.997","1.128","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1021299","$50.44","$49.55","$55.10","$54.14","1.000","0.883","1.125","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1031235","$48.71","$47.82","$53.22","$52.24","1.000","0.896","0.544","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1120201","$49.90","$48.99","$54.52","$53.52","1.000","0.913","0.817","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1130200","$50.92","$49.93","$55.63","$54.55","1.002","0.984","0.755","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1140216","$50.79","$49.93","$55.48","$54.54","1.000","0.862","1.333","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1150200","$49.61","$48.68","$54.19","$53.18","1.000","0.926","0.665","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1210201","$51.92","$50.93","$56.72","$55.64","1.009","0.992","0.949","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1220201","$57.46","$56.27","$62.77","$61.47","1.057","1.192","1.168","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1230201","$54.88","$53.80","$59.95","$58.77","1.020","1.078","1.309","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1230299","$52.49","$51.47","$57.34","$56.23","1.012","1.016","0.973","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1240201","$56.91","$55.74","$62.17","$60.89","1.064","1.172","1.032","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1240299","$55.24","$54.14","$60.35","$59.15","1.042","1.106","1.069","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1250201","$54.16","$53.11","$59.17","$58.02","1.024","1.053","1.177","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1250299","$50.49","$49.56","$55.16","$54.15","1.000","0.927","0.925","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1310200","$54.81","$53.72","$59.88","$58.69","1.022","1.091","1.207","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1320201","$58.92","$57.75","$64.37","$63.10","1.065","1.166","1.656","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1320202","$60.32","$59.12","$65.90","$64.59","1.065","1.200","1.911","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1320203","$56.04","$54.93","$61.22","$60.02","1.046","1.106","1.269","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1328299","$50.20","$49.26","$54.85","$53.81","1.000","0.949","0.732","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1329204","$58.75","$57.55","$64.18","$62.88","1.065","1.195","1.462","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1411203","$50.98","$49.97","$55.69","$54.59","1.000","1.012","0.656","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1411299","$49.34","$48.43","$53.91","$52.91","1.000","0.913","0.650","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1421201","$56.15","$54.95","$61.34","$60.03","1.042","1.197","0.894","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1421299","$52.79","$51.73","$57.68","$56.52","1.017","1.061","0.796","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1431240","$52.14","$51.11","$56.97","$55.84","1.000","1.034","0.898","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1441201","$52.87","$51.83","$57.76","$56.63","1.025","1.039","0.849","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1451250","$50.21","$49.22","$54.85","$53.77","1.000","0.993","0.518","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1510200","$49.63","$48.76","$54.22","$53.27","1.000","0.877","0.913","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
"95977","  ","Alys cplx cn npgt prgrmg","1520200","$50.59","$49.68","$55.27","$54.27","1.000","0.911","1.033","A","0.97","","0.49","","0.49","","0.46","","0.46","0.10","1.56","1.53","1.56","1.53","0","XXX","0.00","0.00","0.00","0","0","0","0","0","09","","33.2875","","99","NA","NA","0.00","0.00","0.00"
